Number of words in vocabulary 		: 56054
Number of tags 			: 473
Min of sentence 		: 3
Max of sentence 		: 1960
Avg of sentence 		: 178.82925015867258
Number of tags 		: 473
Total words 		: 9861539
------------------------------------------------------------ 


Frequency of tags in dataset:
AT 97959
prospered {'VBN': 1, 'VBD': 1}
upland {'RB': 1, 'JJ': 1}
Boulder {'NN-TL': 1, 'NP-TL': 1, 'NP': 1}
hamper {'NN': 3, 'VB': 2}
smoked {'VBN': 3, 'VBD': 6}
westerly {'JJ': 2, 'RB': 1}
polish {'NN': 4, 'VB': 4}
Whiskey {'NN-TL': 1, 'NN': 1}
patent {'NN': 33, 'JJ': 1}
chewing {'VBG': 9, 'NN': 3}
hissing {'VBG': 2, 'NN': 2}
Fish {'NN-TL': 1, 'NP': 3}
draped {'VBN': 6, 'VBD': 3}
roast {'NN': 7, 'VB': 1, 'VBN': 1}
standby {'NN': 2, 'JJ': 1}
Belmont {'NP-TL': 1, 'NP': 1}
greased {'VBN': 1, 'VBD': 1}
boiled {'VBN': 9, 'VBD': 1}
sauce {'NN': 17, 'NN-HL': 2, 'VB': 1}
pinch {'NN': 4, 'VB': 2}
Heat {'VB': 1, 'NN-TL': 2, 'NN': 4}
omelet {'NN': 2, 'NN-HL': 1}
Arbogast {'NP': 2, 'NP-HL': 1}
Sherry {'NN-TL': 2, 'NP': 2}
amused {'VBD': 5, 'VBN': 4}
clatter {'VB': 1, 'NN': 1}
tilt {'VB': 2, 'NN': 3}
fork {'NN': 13, 'VB': 1}
furrowed {'VBN': 1, 'VBD': 1}
ripple {'VB': 1, 'NN': 4}
splashes {'VBZ': 1, 'NNS': 1}
ink {'NN': 6, 'NN-HL': 1}
Wright's {'NP$': 7, 'NP$-HL': 2}
haunt {'NN': 2, 'VB': 2}
cured {'VBN': 6, 'VBD': 1}
esteemed {'VBN': 1, 'VBD': 2}
roasted {'VBN': 4, 'VBD': 1}
mustard {'NN': 17, 'VB': 1}
apple {'NN': 7, 'NN-HL': 1}
pie {'NN': 13, 'NN-HL': 1}
Hawaii {'NP': 15, 'NP-HL': 1}
Naval {'JJ-TL': 12, 'JJ': 1}
Lancaster {'NP': 1, 'NP-TL': 1}
port {'NN': 11, 'JJ': 2}
Adirondack {'NP-TL': 1, 'NP': 1}
Winooski {'NP-TL': 2, 'NP': 2}
Pictures {'NNS': 4, 'NNS-HL': 1, 'NNS-TL': 1}
memorial {'JJ': 2, 'NN': 2}
photograph {'VB': 3, 'NN': 14}
wrought {'VBN': 2, 'VBD': 1}
Yorktown {'NP': 1, 'NP-TL': 1}
adventure {'NN': 13, 'VB': 1}
lit {'VBN': 7, 'VBD': 9, 'NN': 1}
Charlottesville {'NP': 2, 'NP-TL': 1}
Monticello {'NP': 2, 'NP-TL': 1}
Exposure {'NN': 1, 'NN-HL': 1}
filtering {'VBG': 4, 'NN': 2}
predominantly {'RB': 5, 'QL': 2}
Singing {'VBG-TL': 1, 'VBG': 2}
hatched {'VBD': 1, 'VBN': 1}
Abilene {'NP': 1, 'NP-TL': 1}
Holland {'NP': 7, 'NP-TL': 1}
Fishing {'NN-TL': 2, 'VBG': 1}
Yosemite {'NP': 2, 'NP-TL': 1}
Zion {'NP-TL': 1, 'NP': 5}
Bryce {'NP-TL': 1, 'NP': 1}
loom {'VB': 1, 'NN': 5}
Built {'VBN': 1, 'VBN-TL': 1}
Constantinople {'NP': 2, 'NP-TL': 1}
Constantine {'NP': 5, 'NP-TL': 3}
Ottoman {'JJ-TL': 2, 'NP': 1}
Easy {'JJ': 1, 'RB': 2}
Directly {'RB': 3, 'QL': 1}
T {'NN': 35, 'NN-TL': 1, 'NP': 36}
Bridge {'NN-TL': 11, 'NN': 3, 'NN-TL-HL': 1}
Mosque {'NN-TL': 7, 'NN-TL-HL': 1}
Ahmet {'NP': 1, 'NP-TL': 2}
chant {'VB': 1, 'NN': 1}
Bayezit {'NP': 1, 'NP-TL': 1}
lettering {'NN': 3, 'VBG': 1}
towers {'NNS': 4, 'VBZ': 1}
illuminated {'VBN': 13, 'VBD': 1}
emeralds {'NNS': 4, 'NNS-NC': 2}
foil {'NN': 17, 'VB': 2}
rinse {'VB': 1, 'NN': 5}
heating {'VBG': 16, 'NN': 7}
grill {'NN': 10, 'VB': 1}
hibachi {'NN': 3, 'VB': 1, 'NN-HL': 1}
flares {'VBZ': 1, 'NNS': 5}
barbecues {'NNS': 2, 'NNS-HL': 1}
frozen {'VBN': 25, 'VBN-HL': 1}
A-1 {'JJ-TL': 1, 'JJ': 1}
chilled {'VBN': 5, 'VBD': 2}
dressing {'NN': 5, 'VBG': 17}
Simple {'JJ-HL': 2, 'JJ': 3}
franks {'NNS': 7, 'NNS-HL': 1}
Bologna {'NN': 1, 'NP': 1}
Discovery {'NN': 1, 'NN-HL': 1, 'NN-TL': 10}
sized {'VBN': 1, 'JJ': 1, 'VBD': 2}
toasted {'VBN': 1, 'VBD': 1}
styled {'VBN': 2, 'VBD': 1}
fix {'VB': 13, 'NN': 1}
chili {'NN': 3, 'FW-NN': 2}
Makes {'VBZ': 4, 'NNS': 1}
goodbye {'NN': 1, 'UH': 3}
frankfurters {'NNS-HL': 2, 'NNS': 5}
sweet-sour {'JJ-HL': 1, 'JJ': 1}
chopped {'VBN': 2, 'VBD': 1}
chunks {'NNS-HL': 1, 'NNS': 4}
Mustard {'NN-HL': 1, 'NN': 1}
spear {'VB': 1, 'NN': 5}
chop {'VB': 1, 'NN': 2}
drained {'VBN': 4, 'VBD': 3}
Frankfurter {'NN-HL': 1, 'NP': 8}
Brush {'VB': 1, 'NP-TL': 1, 'NP': 1}
patties {'NNS-HL': 1, 'NNS': 1}
grated {'VBN': 1, 'VBD': 1}
pottery {'NN': 15, 'NN-HL': 1}
Materials {'NNS-HL': 2, 'NNS': 1}
stains {'NNS': 8, 'VBZ': 1}
bubbles {'NNS': 13, 'VBZ': 1}
cracking {'VBG': 13, 'QL': 1, 'VBG-HL': 1}
wax {'NN': 13, 'VB': 1}
Pressing {'VBG-HL': 2, 'VBG': 1}
mold {'NN': 42, 'VB': 2}
knife {'NN': 72, 'NN-HL': 1}
antique {'NN': 8, 'JJ': 4}
cupped {'VBN': 2, 'VBD': 2}
Slight {'JJ': 1, 'JJ-HL': 1}
tapping {'NN': 4, 'VBG-HL': 1, 'VBG': 1}
bending {'VBG': 6, 'NN': 1}
plaque {'NN-HL': 1, 'NN': 1}
stain {'NN': 4, 'VB': 2}
Paperweight {'NN-HL': 1, 'NN': 1}
undercut {'NN': 1, 'JJ': 1}
Jars {'NNS-HL': 1, 'NNS': 1}
lids {'NNS-HL': 1, 'NNS': 4}
Measurements {'NNS': 5, 'NNS-TL': 1}
circular {'JJ': 16, 'NN': 1}
overlapped {'VBN': 2, 'VBD': 1}
turquoise {'JJ': 2, 'NN': 1}
creamer {'NN-HL': 1, 'NN': 3}
Form {'VB': 1, 'NN-TL': 17, 'NN': 1}
seam {'NN': 7, 'NN-HL': 2}
Handle {'NN': 1, 'VB': 1}
Vases {'NNS-HL': 1, 'NNS': 1}
holder {'NN-HL': 2, 'NN': 25}
purled {'VBN': 1, 'VBD': 1}
armhole {'NN-HL': 2, 'NN': 1}
sew {'VB-HL': 2, 'VB': 4}
backstitch {'NN-HL': 1, 'NN': 1, 'VB': 1}
curved {'VBN': 6, 'VBD': 1}
slanted {'VBN': 2, 'VBD': 1}
Run {'VB': 3, 'NN-TL': 3}
sock {'NN': 3, 'VB': 1}
Merc {'NP-TL': 1, 'NP': 1}
565 {'CD-TL': 1, 'NP': 1}
Packing {'NN-TL': 1, 'VBG': 1}
Weldwood {'NP': 1, 'NP-TL': 1}
lapped {'VBN': 1, 'VBD': 1}
glued {'VBN': 17, 'VBD': 2}
screwed {'VBN': 12, 'VBD': 1}
stem {'NN': 25, 'VB': 5}
butt {'VB': 2, 'NN': 7, 'CC': 2}
fairing {'NN': 1, 'VBG': 1}
clamped {'VBD': 6, 'VBN': 2}
trimming {'NN': 1, 'VBG': 1}
mixing {'VBG': 8, 'NN': 2}
Plastic {'NN-TL': 2, 'NN': 2}
exterior {'JJ': 5, 'NN': 3}
drains {'VBZ': 1, 'NNS': 4}
padding {'VBG': 2, 'NN': 1}
Type {'NN-TL': 2, 'NN': 1}
cement {'NN': 9, 'VB': 1}
Available {'JJ': 3, 'JJ-TL': 2}
measurements {'NNS': 43, 'NNS-HL': 5}
springs {'NNS': 7, 'VBZ': 1}
Bear {'VB': 1, 'NN-TL': 3}
mesh {'VB': 2, 'NN': 2}
compound {'NN': 9, 'VB': 2}
milling {'NN': 2, 'VBG': 15}
tilted {'VBN': 6, 'VBD': 6}
radial {'JJ': 4, 'JJ-HL': 1}
dusting {'VBG': 4, 'NN': 2}
Feeds {'NNS-HL': 1, 'NNS': 1}
Feed {'NN': 2, 'VB-TL': 1, 'VB': 2}
reversing {'VBG': 4, 'VBG-HL': 1}
clamping {'VBG': 2, 'VBG-HL': 1}
Newbury {'NP': 3, 'NP-HL': 1}
Salisbury {'NP-TL': 1, 'NP': 4}
1791 {'CD': 2, 'CD-HL': 1}
Merrimack {'NP-TL': 3, 'NP': 1}
Body {'NN': 3, 'NN-TL': 4}
Liberty {'NN': 2, 'NN-TL': 4}
patented {'VBD': 1, 'VBN': 2}
supervised {'VBD': 3, 'VBN': 1}
113 {'CD': 1, 'CD-TL': 2}
eccentric {'JJ': 10, 'NN': 1}
Fayette {'NP-TL': 2, 'NP': 2}
Approved {'VBD': 1, 'VBN': 2}
drowned {'VBD': 4, 'VBN': 2}
Philippi {'NP': 4, 'NP-TL': 1}
Fairmont {'NP-TL': 1, 'NP': 1}
publications {'NNS': 11, 'NNS-HL': 3}
Parkersburg {'NP-TL': 1, 'NP': 3}
raid {'NN': 9, 'VB': 1}
Confederate {'JJ-TL': 12, 'NN-TL': 1, 'JJ-TL-HL': 1}
grounding {'NN': 1, 'VBG': 1}
dictated {'VBN': 4, 'VBD': 1}
etiquette {'NN-HL': 1, 'NN': 2}
telephoning {'VBG': 2, 'NN': 1}
usher {'VB': 1, 'NN': 1}
Preserving {'VBG-HL': 2, 'VBG': 1}
paints {'NNS': 6, 'VBZ': 4}
divers {'NNS': 2, 'JJ': 1}
enjoined {'VBN': 4, 'VBD': 1}
bottles {'NNS': 14, 'VBZ': 1}
plunges {'NNS': 1, 'VBZ': 1}
filter {'NN': 8, 'VB': 1}
pins {'NNS': 5, 'NNS-HL': 1}
scrubbing {'VBG': 2, 'NN': 1}
conditioning {'NN': 11, 'VBG': 3}
offset {'VB': 7, 'VBN': 2}
thermal {'JJ': 30, 'JJ-HL': 1}
filtered {'VBN': 5, 'VBD': 1}
Heart {'NN': 1, 'NN-TL': 2}
Housekeeping {'NN': 1, 'NN-TL': 1}
repainting {'VBG': 1, 'NN': 1}
awake {'VB': 1, 'JJ': 11, 'RB': 7}
refreshed {'VBN': 3, 'VBN-NC': 1, 'VBD': 1}
conditioner {'NN': 12, 'NN-HL': 1}
conditioners {'NNS': 4, 'NNS-HL': 1}
garage {'NN': 19, 'VB': 1, 'NN-NC': 1}
circulated {'VBN': 2, 'VBD': 2}
Separate {'JJ-HL': 1, 'JJ': 2}
rambling {'VBG': 1, 'NN': 1}
extracted {'VBN': 7, 'VBD': 2}
Cooling {'VBG': 1, 'NN-TL': 1}
drier {'NN': 1, 'JJR': 2}
Keeping {'VBG-HL': 1, 'VBG': 2}
vastly {'QL': 6, 'RB': 3}
overall {'JJ': 10, 'NN': 2}
Animals {'NNS': 4, 'NNS-TL': 3}
Shape {'NN': 1, 'NN-TL': 1}
Topography {'NN-HL': 2, 'NN': 1}
checking {'NN': 1, 'VBG': 4}
Oranges {'NNS-TL': 2, 'NNS': 1}
migrated {'VBD': 1, 'VBN': 1}
laissez-faire {'JJ': 3, 'NN': 2}
outraged {'VBN': 4, 'JJ': 1, 'VBD': 1}
beset {'VBN': 6, 'VBD': 1}
Socialism {'NN-TL': 2, 'NN': 1}
forged {'VBD': 1, 'VBN': 2}
compass {'NN': 12, 'VB': 1}
swayed {'VBN': 2, 'VBD': 7}
unfolded {'VBD': 2, 'VBN': 2}
Musicians {'NNS-TL': 1, 'NNS': 1}
imparted {'VBD': 1, 'VBN': 3}
Max {'NP': 11, 'NP-TL': 1}
composing {'NN': 1, 'VBG': 2}
freehand {'RB': 1, 'JJ': 2}
Trial {'NN': 1, 'NN-TL': 15}
cleansing {'VBG': 3, 'NN': 1}
mop {'VB': 2, 'NN': 1}
bristle {'NN': 2, 'VB': 1}
shaved {'VBN': 5, 'VBD': 4}
synthesis {'NN': 15, 'NN-HL': 1}
inventory {'NN': 18, 'NN-HL': 2}
Purchase {'NN-TL': 2, 'NN': 2}
Artists {'NNS-TL': 9, 'NNS': 3}
gymnastics {'NN': 8, 'NNS': 3}
anxiety {'NN': 37, 'NN-HL': 2}
dashes {'NNS': 1, 'VBZ': 1}
chinning {'VBG-HL': 1, 'VBG': 1}
chin-up {'NN': 1, 'VB': 1}
climb {'VB': 10, 'NN': 1}
Arm {'NN': 1, 'NN-TL': 1, 'VB': 1}
Horse {'NN': 3, 'NN-TL': 4}
Push-ups {'NNS-HL': 1, 'NNS': 1}
Handstands {'NNS-HL': 1, 'NNS': 1}
Arch {'VB': 1, 'NP': 1, 'NN-TL': 1}
Improvement {'NN': 2, 'NN-TL': 1}
lessening {'VBG': 2, 'NN': 5}
electronics {'NN': 27, 'NN-HL': 1}
staggering {'JJ': 3, 'VBG': 3}
Electronics {'NN': 1, 'NN-TL': 3}
audio {'NN': 1, 'JJ': 1}
microscopy {'NN-HL': 2, 'NN': 2}
stained {'VBN': 22, 'VBD': 4}
rotated {'VBN': 4, 'VBD': 2}
Ventilation {'NN-TL': 1, 'NN': 2}
carbon {'NN': 27, 'NN-HL': 1}
dimensioning {'NN': 1, 'VBG': 2}
outlines {'VBZ': 1, 'NNS': 5}
pen {'NN': 15, 'VB': 1}
Sonar {'NN': 1, 'NN-HL': 1}
evaluation {'NN': 28, 'NN-HL': 1}
transducer {'NN': 9, 'NN-HL': 1}
cm. {'NN': 5, 'NNS': 7}
Battery {'NN': 1, 'NN-TL': 2}
gratifying {'JJ': 2, 'VBG': 1}
exploration {'NN': 21, 'NN-HL': 1}
scanning {'VBG': 3, 'NN': 1}
anatomical {'JJ': 5, 'NN': 4}
scans {'NNS': 1, 'VBZ': 1}
Copenhagen {'NP-TL': 2, 'NP': 4}
lodging {'VBG': 4, 'NN': 1}
supplemented {'VBD': 2, 'VBN': 4}
revel {'VB': 1, 'NN': 2}
banished {'VBD': 1, 'VBN': 6}
Poetry {'NN-TL': 3, 'NN': 3}
Bavaria {'NP-TL': 1, 'NP': 2}
1800 {'CD': 1, 'CD-TL': 1}
1812 {'CD': 3, 'CD-TL': 1}
fuse {'NN': 3, 'VB': 2}
Electrical {'JJ': 1, 'JJ-TL': 5, 'JJ-HL': 1}
Drug {'NN-TL': 4, 'NN': 2}
drugs {'NNS': 27, 'NNS-HL': 1}
drug's {'NN$': 1, 'NN$-HL': 1}
additive {'NN-HL': 1, 'NN': 1}
Increases {'NNS': 1, 'VBZ': 2}
Sheep {'NN-HL': 1, 'NNS-HL': 3}
Prevention {'NN': 1, 'NN-HL': 1}
rot {'NN': 6, 'VB': 2}
calves {'NNS': 4, 'NNS-HL': 1}
abortion {'NN': 5, 'NN-NC': 1}
Feeder {'NN-HL': 1, 'NN': 1}
lambs {'NNS-HL': 2, 'NNS': 5}
creep {'NN': 3, 'VB': 7}
fattening {'VBG-HL': 1, 'VBG': 1}
preparations {'NNS': 13, 'NNS-HL': 1}
extracts {'NNS': 3, 'VBZ': 1}
Greatest {'JJT': 2, 'JJT-TL': 2}
2-5 {'CD': 1, 'CD-HL': 1}
Helps {'VBZ': 1, 'NNS-TL': 1}
sodium {'NN': 9, 'NN-HL': 2}
Fence-line {'NN': 1, 'NN-HL': 1}
Selecting {'VBG': 1, 'VBG-HL': 1}
Filling {'VBG': 1, 'VBG-TL': 1}
price-consciousness {'NN-HL': 1, 'NN': 2}
Increased {'VBN-HL': 2, 'VBN': 3}
Average {'NN': 2, 'JJ-TL': 1}
discretionary {'JJ-HL': 1, 'JJ': 1}
Geographic {'JJ-HL': 1, 'JJ-TL': 1}
pre-selling {'VBG': 1, 'NN': 1}
Distribution {'NN': 1, 'NN-HL': 1}
beats {'VBZ': 3, 'NNS': 1}
Technical {'JJ': 2, 'JJ-HL': 1, 'JJ-TL': 2}
shepherd {'VB': 1, 'NN': 1}
outdistanced {'VBN': 1, 'VBD': 2}
wrapped {'VBN': 12, 'VBD': 2}
Dictionary {'NN-TL': 2, 'NN': 1}
Occupational {'JJ-TL': 1, 'JJ': 1}
synthetic {'JJ': 9, 'JJ-HL': 1}
frowned {'VBN': 1, 'VBD': 7}
scrutinized {'VBN': 1, 'VBD': 2}
molding {'NN': 8, 'VBG': 6}
rushes {'VBZ': 2, 'NNS': 1}
printing {'VBG': 10, 'NN': 5}
restricting {'VBG': 3, 'JJ': 1}
policing {'VBG': 2, 'NN': 1}
Recreation {'NN-HL': 1, 'NN-TL': 5, 'NN-TL-HL': 1}
vacations {'NNS-HL': 1, 'NNS': 7}
deceased {'NN': 4, 'JJ': 6}
Thanksgiving {'NN-TL': 6, 'NN-TL-HL': 1}
Eating {'VBG-HL': 1, 'VBG': 1}
Sporting {'VBG': 1, 'VBG-TL': 1}
Present {'JJ': 4, 'NN-TL': 1, 'AP-HL': 1, 'RB': 1}
1,500 {'CD': 2, 'CD-HL': 1}
SAAMI's {'NN': 4, 'NP$': 2}
Rifle {'NN-TL': 2, 'NN': 2}
Outdoor {'JJ-TL': 3, 'JJ-HL': 1}
carryover {'NN': 11, 'NN-HL': 1}
Personnel {'NNS': 1, 'NNS-TL': 1, 'NNS-HL': 1}
Events {'NNS-TL': 1, 'NNS': 1}
Pop {'VB-TL': 1, 'NP': 1}
Seashore {'NN-TL': 1, 'NN': 1}
campers {'NNS': 8, 'NNS-HL': 1}
campsites {'NNS-HL': 1, 'NNS': 1}
Automobile {'NN-TL': 6, 'NN-HL': 1}
splits {'VBZ': 1, 'NNS': 1}
wandering {'VBG': 6, 'NN': 1}
rebelled {'VBD': 2, 'VBN': 2}
fights {'VBZ': 3, 'NNS': 2}
Senior {'JJ-TL': 2, 'JJ-HL': 1}
Staff {'NN-HL': 1, 'NN-TL': 9}
lays {'VBZ': 5, 'NNS': 1}
shocks {'NNS': 4, 'VBZ': 1}
trucking {'NN': 1, 'VBG': 1}
Pitch {'VB': 1, 'NN': 1}
bugs {'NNS': 4, 'VBZ': 1}
fluids {'NNS': 14, 'NNS-HL': 1}
discount {'NN': 8, 'VB': 4}
plastics {'NNS': 26, 'NNS-HL': 2}
entrenched {'VBN': 4, 'VBD': 1}
Plastics {'NNS': 2, 'NNS-TL': 1}
lb. {'NNS': 15, 'NN': 3, 'NN-HL': 1}
molded {'VBN': 11, 'VBD': 1}
overlay {'NN': 1, 'VBD': 1}
Trans-illuminated {'JJ-HL': 1, 'JJ': 1}
billboards {'NNS-HL': 1, 'NNS': 1}
adhesive {'NN': 4, 'JJ': 2}
sec. {'NNS': 2, 'NN': 1}
ft. {'NNS': 3, 'NN': 5, 'NIL': 1}
screened {'VBN': 1, 'VBD': 1}
Ideal {'JJ': 1, 'JJ-TL': 1}
sprayed {'VBN': 3, 'VBD': 3}
no. {'NN-HL': 9, 'NN': 1}
quicker {'JJR': 5, 'RBR': 1}
stud {'NN': 6, 'NN-HL': 1}
drywall {'VB': 1, 'NN': 3}
Table {'NN-TL': 50, 'NN': 1}
Lumber {'NN-TL': 4, 'NN': 1}
strap {'VB': 1, 'NN': 1}
strapping {'VBG': 2, 'JJ': 1}
$.50 {'NN': 1, 'NNS': 1}
stacked {'VBN': 7, 'VBD': 1}
$.03 {'NNS-HL': 1, 'NNS': 3}
smart {'JJ': 20, 'RB': 1}
Ages {'NNS-TL': 13, 'NNS': 1}
squat {'JJ': 2, 'NN': 4, 'VB': 1}
Rental {'NN-TL': 1, 'JJ': 1}
pick-up {'NN': 1, 'JJ': 2}
Driving {'NN-TL': 1, 'VBG': 1}
wee {'JJ': 1, 'PPSS': 1}
racks {'NNS': 1, 'NNS-HL': 1}
Romeo {'NP': 2, 'NP-TL': 1}
skimming {'VBG': 3, 'NN': 1}
linguist {'NN': 9, 'NN-NC': 4}
programming {'NN': 2, 'VBG': 3}
regrettably {'QL': 1, 'RB': 1}
knotted {'VBN': 3, 'VBD': 1}
Language {'NN-TL': 2, 'NN': 1}
charting {'VBG': 4, 'NN': 3}
fade {'NN': 1, 'VB': 1}
revealing {'VBG': 7, 'JJ': 4}
psychotherapy {'NN': 4, 'NN-HL': 1}
typed {'VBN': 2, 'VBD': 1}
flags {'VBZ': 2, 'NNS': 3}
ambiguity {'NN': 7, 'NN-HL': 1}
stressing {'VBG': 4, 'VBG-HL': 1}
pronouns {'NNS-HL': 1, 'NNS': 3}
sailed {'VBN': 3, 'VBD': 7}
Porto {'FW-NN-TL': 1, 'NP': 2}
anchored {'VBD': 1, 'VBN': 9}
straddled {'VBN': 1, 'VBD': 1}
despatched {'VBN': 1, 'VBD': 1}
nestled {'VBN': 2, 'VBD': 1}
reappeared {'VBN': 1, 'VBD': 2}
stunned {'VBN': 7, 'VBD': 1}
he'd {'PPS+MD': 37, 'PPS+HVD': 38}
shiver {'VB': 2, 'NN': 2}
olive {'NN': 2, 'JJ': 2}
snatched {'VBD': 9, 'VBN': 2}
savagely {'RB': 2, 'QL': 1}
laughed {'VBD': 46, 'VBN': 5}
keening {'VBG': 1, 'NN': 1}
Junkers {'NP-TL': 1, 'NPS': 1}
shine {'VB': 2, 'NN': 2}
Merchant {'NN': 1, 'NN-TL': 6, 'NP': 2}
imbedded {'VBN': 3, 'VBD': 1}
wounded {'VBN': 22, 'VBD': 1}
cries {'NNS': 5, 'VBZ': 1}
gaze {'VB': 5, 'NN': 7}
whispered {'VBD': 20, 'VBN': 3}
Dreams {'NNS-TL': 2, 'NNS': 2}
Assyrian {'NP-TL': 1, 'JJ': 1}
escorted {'VBD': 4, 'VBN': 1}
corroborated {'VBN': 1, 'VBD': 1}
gradient {'JJ': 1, 'NN': 13}
peculiarly {'RB': 5, 'QL': 3}
one-time {'JJ': 2, 'NN': 1}
farming {'VBG-HL': 1, 'NN': 4, 'VBG': 10}
herd {'NN': 19, 'VB': 2, 'NN-NC': 1}
Homemade {'JJ-HL': 1, 'JJ': 1}
cereal {'NN-HL': 1, 'NN': 12}
sprouted {'VBN': 1, 'VBD': 1}
Associates {'NNS-TL': 1, 'NNS': 1}
hiking {'NN': 1, 'VBG': 1}
struggled {'VBD': 7, 'VBN': 1}
Northfield {'NP-TL': 1, 'NP': 2}
peered {'VBD': 19, 'VBN': 1}
labored {'VBD': 3, 'VBN': 2}
shoveled {'VBD': 1, 'VBN': 1}
Burlington {'NP': 5, 'NP-TL': 1}
Concord {'NP': 9, 'NP-TL': 1}
Barre {'NP': 4, 'NP-TL': 1}
crumpled {'VBN': 3, 'VBD': 1}
Curtiss {'NP-TL': 1, 'NP': 1}
inaugurated {'VBN': 3, 'VBD': 1}
downwind {'JJ': 1, 'RB': 2}
Somers {'NP': 1, 'NP-TL': 6}
crawled {'VBD': 17, 'VBN': 3}
Marston {'NP': 2, 'NP-TL': 1}
He'd {'PPS+MD': 11, 'PPS+HVD': 12}
bark {'NN': 13, 'VB': 1}
Plane {'NN': 1, 'NP': 1}
overcast {'NN': 8, 'VBN': 1}
Ground {'NN-TL': 1, 'VBN': 1}
barracks {'NNS': 1, 'NN': 2}
looms {'VBZ': 1, 'NNS': 1}
Conferences {'NNS': 1, 'NNS-TL': 3}
How's {'WRB+BEZ': 8, 'WRB+DOZ': 1}
mosaic {'JJ': 1, 'NN': 3}
scrub {'VB': 5, 'NN': 2, 'JJ': 1}
Ever {'RB': 10, 'QL': 1}
slips {'NNS': 7, 'VBZ': 1}
Travel {'VB': 1, 'NN-TL': 2, 'NN-HL': 1, 'NN': 2}
burrow {'NN': 3, 'VB': 1}
vaginal {'JJ': 6, 'NN': 1}
Attempts {'NNS': 1, 'NNS-HL': 1}
bump {'VB': 4, 'NN': 1}
ironing {'VBG': 3, 'VBG-HL': 2}
PTA {'NN': 1, 'NP-TL': 2}
submitting {'VBG': 5, 'NN': 1}
Grandma {'NN': 1, 'NN-TL': 11}
knuckle {'VB': 1, 'NN': 2}
coaxed {'VBN': 2, 'VBD': 1}
D.A. {'NP-TL': 1, 'NP': 2}
prostitute {'NN': 5, 'VB': 1}
searched {'VBD': 7, 'VBN': 2}
phony {'JJ': 11, 'NN': 1}
audition {'VB': 1, 'NN': 2}
scream {'VB': 7, 'NN': 6}
X {'NP-TL': 1, 'NP': 3, 'NN': 9}
screaming {'VBG': 16, 'NN': 1}
screamed {'VBD': 14, 'VBN': 3}
decorated {'VBN': 4, 'VBD': 1}
littered {'VBN': 3, 'VBD': 1}
autopsy {'NN': 2, 'VB': 1}
Pure {'JJ-TL': 1, 'JJ': 1}
Practices {'NNS-TL': 1, 'NNS-HL': 1, 'NNS': 1}
huckster {'VB': 1, 'NN': 1}
fake {'JJ': 8, 'NN': 1, 'VB': 1}
FDA {'NP': 1, 'NN': 1}
Reich {'NP': 5, 'NP-TL': 1}
distributing {'VBG': 3, 'VBG-HL': 1}
Gross {'NP': 27, 'NP-TL': 2, 'JJ-TL': 11}
BBB {'NP': 1, 'NN': 2}
spike {'NN': 1, 'VB': 1}
diagnosed {'VBD': 1, 'VBN': 1}
compresses {'NNS': 2, 'VBZ': 1}
scrape {'VB': 2, 'NN': 1}
Tooth {'NN-HL': 1, 'NN': 1}
Front {'JJ': 1, 'NN-TL': 3}
suck {'VB': 4, 'NN': 1}
narrowing {'VBG': 3, 'NN': 1}
embarrassed {'VBN': 7, 'VBD': 1}
Susie {'NP': 4, 'NP-TL': 1}
dissolve {'VB': 5, 'NN': 1}
scoffed {'VBN': 2, 'VBD': 1}
utilized {'VBN': 9, 'VBD': 1}
foregoing {'VBG': 7, 'NN': 4}
ESP {'NP': 1, 'NN': 3}
unconscious {'JJ': 26, 'NN': 3}
J {'NN': 1, 'NP-HL': 2, 'NP': 1, 'NP-TL': 2}
Methods {'NNS': 1, 'NNS-TL': 2, 'NNS-HL': 1}
Z {'NN': 4, 'NP-TL': 1}
tabulated {'VBN': 3, 'VBD': 1}
slant {'VB': 1, 'NN': 2}
Hard {'JJ': 1, 'NP': 2}
Production {'NN': 6, 'NN-HL': 1, 'NN-TL': 1}
hail {'NN': 4, 'VB': 1}
Returns {'NNS': 2, 'NNS-HL': 1}
Location {'NN-HL': 1, 'NN': 1, 'NN-TL': 1}
nearness {'NN-HL': 1, 'NN': 1}
Pond {'NN': 1, 'NN-TL': 1}
strangled {'VBN': 5, 'VBD': 1}
SS {'NN': 3, 'NP': 1}
dulled {'VBN': 2, 'VBD': 1}
corpus {'FW-NN': 1, 'NN': 4}
Eichmann {'NP-TL': 1, 'NP': 13}
scuttled {'VBN': 1, 'VBD': 1}
Final {'JJ-TL': 3, 'JJ': 2}
complement {'NN': 19, 'VB': 2}
dislike {'NN': 7, 'VB': 7}
convict {'VB': 1, 'NN': 5}
awakened {'VBN': 3, 'VBD': 1}
poisoned {'VBN': 2, 'VBD': 2}
epic {'JJ': 4, 'NN': 14}
Commonweal {'NP': 2, 'NP-TL': 1}
blurred {'VBN': 5, 'VBD': 1}
sanctions {'VBZ': 2, 'NNS': 6}
Author {'NN-TL': 2, 'NN': 2}
regards {'VBZ': 5, 'NNS': 2}
fostering {'NN': 1, 'VBG': 1}
clenched {'VBN': 4, 'VBD': 1}
Prohibition {'NN-TL': 3, 'NN': 1}
affirmed {'VBD': 4, 'VBN': 2}
Conscience {'NN': 2, 'NN-TL': 1}
Pool {'NN-TL': 1, 'NN': 1}
